date,description,category,amount,currency,balance
2026-02-28,Migrol Tankstelle,Transportation,-64.06,CHF,2672.69
2026-02-28,Spotify Schweiz,Subscriptions,-16.85,CHF,2655.84
2026-03-02,Uber Auszahlung,Income,194.68,CHF,2850.52
2026-03-02,Bancomat Bezug,Misc,-16.45,CHF,2834.07
2026-03-03,Wolt Auszahlung,Income,73.32,CHF,2907.39
2026-03-05,Bar Zürich,Entertainment,-49.93,CHF,2857.46
2026-03-06,Wolt Auszahlung,Income,115.11,CHF,2972.57
2026-03-06,Uber Auszahlung,Income,85.54,CHF,3058.11
2026-03-08,Uber Auszahlung,Income,102.98,CHF,3161.09
2026-03-08,Migros,Groceries,-44.24,CHF,3116.85
2026-03-09,Bar Zürich,Entertainment,-20.13,CHF,3096.72
2026-03-10,PlayStation Store,Subscriptions,-11.15,CHF,3085.57
2026-03-11,PlayStation Store,Subscriptions,-16.65,CHF,3068.92
2026-03-13,Coop Pronto,Food,-16.61,CHF,3052.31
2026-03-13,Kebab Haus,Food,-14.18,CHF,3038.13
2026-03-13,Coop Pronto,Food,-9.98,CHF,3028.15
2026-03-13,Migros,Groceries,-25.46,CHF,3002.69
2026-03-13,Denner,Groceries,-42.02,CHF,2960.67
2026-03-13,Auto Versicherung,Transportation,-82.16,CHF,2878.51
2026-03-13,FlixBus Ticket,Travel,-89.27,CHF,2789.24
2026-03-14,TWINT Transfer,Misc,-36.40,CHF,2752.84
2026-03-15,Uber Eats Auszahlung,Income,62.33,CHF,2815.17
2026-03-15,Kebab Haus,Food,-18.21,CHF,2796.96
2026-03-16,Auto Versicherung,Transportation,-26.80,CHF,2770.16
2026-03-16,Steam Store,Entertainment,-31.62,CHF,2738.54
2026-03-17,Coop Pronto,Food,-19.77,CHF,2718.77
2026-03-18,McDonald's Zürich,Food,-16.76,CHF,2702.01
2026-03-18,Steam Store,Entertainment,-47.31,CHF,2654.70
2026-03-20,Salt Mobile Rechnung,Phone/Utilities,-58.10,CHF,2596.60
2026-03-21,Uber Eats Auszahlung,Income,173.85,CHF,2770.45
2026-03-21,McDonald's Zürich,Food,-9.21,CHF,2761.24
2026-03-21,PlayStation Store,Subscriptions,-11.86,CHF,2749.38
2026-03-21,Bancomat Bezug,Misc,-55.77,CHF,2693.61
2026-03-23,Uber Eats Auszahlung,Income,111.52,CHF,2805.13
2026-03-24,Auto Versicherung,Transportation,-74.86,CHF,2730.27
2026-03-26,Uber Eats Auszahlung,Income,196.20,CHF,2926.47
2026-03-26,WG-Zimmer Miete,Housing,-548.82,CHF,2377.65
2026-03-27,McDonald's Zürich,Food,-19.60,CHF,2358.05
2026-03-27,Auto Versicherung,Transportation,-49.16,CHF,2308.89
2026-03-28,Migros Take Away,Food,-12.59,CHF,2296.30
2026-03-31,Uber Eats Auszahlung,Income,86.90,CHF,2383.20
2026-03-31,Dominos Pizza,Food,-19.70,CHF,2363.50
2026-04-01,Uber Eats Auszahlung,Income,109.92,CHF,2473.42
2026-04-01,Dominos Pizza,Food,-19.52,CHF,2453.90
2026-04-01,Pathé Kino,Entertainment,-44.82,CHF,2409.08
2026-04-04,Uber Auszahlung,Income,100.55,CHF,2509.63
2026-04-04,Dominos Pizza,Food,-13.18,CHF,2496.45
2026-04-04,Denner,Groceries,-47.10,CHF,2449.35
2026-04-07,Bar Zürich,Entertainment,-32.64,CHF,2416.71
2026-04-08,Wolt Auszahlung,Income,62.86,CHF,2479.57
2026-04-09,Dominos Pizza,Food,-10.98,CHF,2468.59
2026-04-09,Coop Pronto,Food,-11.73,CHF,2456.86
2026-04-09,Lidl Schweiz,Groceries,-28.56,CHF,2428.30
2026-04-10,Kebab Haus,Food,-9.78,CHF,2418.52
2026-04-10,Spotify Schweiz,Subscriptions,-10.43,CHF,2408.09
2026-04-13,Lidl Schweiz,Groceries,-24.78,CHF,2383.31
2026-04-13,Migrol Tankstelle,Transportation,-53.87,CHF,2329.44
2026-04-14,Uber Eats Auszahlung,Income,187.39,CHF,2516.83
2026-04-14,Wolt Auszahlung,Income,190.73,CHF,2707.56
2026-04-14,Coop Pronto,Food,-18.91,CHF,2688.65
2026-04-14,Auto Versicherung,Transportation,-42.45,CHF,2646.20
2026-04-14,PlayStation Store,Subscriptions,-11.50,CHF,2634.70
2026-04-14,PlayStation Store,Subscriptions,-12.23,CHF,2622.47
2026-04-15,WG-Zimmer Miete,Housing,-466.74,CHF,2155.73
2026-04-15,McDonald's Zürich,Food,-14.95,CHF,2140.78
2026-04-17,Uber Auszahlung,Income,216.28,CHF,2357.06
2026-04-17,TWINT Transfer,Misc,-43.03,CHF,2314.03
2026-04-18,SBB Ticket,Transportation,-21.97,CHF,2292.06
2026-04-18,Salt Mobile Rechnung,Phone/Utilities,-47.44,CHF,2244.62
2026-04-18,TWINT Transfer,Misc,-27.61,CHF,2217.01
2026-04-20,Kebab Haus,Food,-18.91,CHF,2198.10
2026-04-21,Kebab Haus,Food,-19.68,CHF,2178.42
2026-04-22,Bar Zürich,Entertainment,-15.23,CHF,2163.19
2026-04-24,SBB Ticket,Transportation,-30.21,CHF,2132.98
2026-04-27,Kebab Haus,Food,-11.12,CHF,2121.86
2026-04-27,Bancomat Bezug,Misc,-17.22,CHF,2104.64
2026-04-29,Pathé Kino,Entertainment,-23.85,CHF,2080.79
2026-05-03,Dominos Pizza,Food,-14.00,CHF,2066.79
2026-05-04,McDonald's Zürich,Food,-14.83,CHF,2051.96
2026-05-04,TWINT Transfer,Misc,-46.55,CHF,2005.41
2026-05-08,Wolt Auszahlung,Income,143.82,CHF,2149.23
2026-05-08,Steam Store,Entertainment,-13.81,CHF,2135.42
2026-05-09,Netflix,Subscriptions,-12.64,CHF,2122.78
2026-05-09,Pathé Kino,Entertainment,-40.63,CHF,2082.15
2026-05-09,Bar Zürich,Entertainment,-37.05,CHF,2045.10
2026-05-10,McDonald's Zürich,Food,-17.73,CHF,2027.37
2026-05-10,Migros,Groceries,-47.40,CHF,1979.97
2026-05-10,Auto Versicherung,Transportation,-72.97,CHF,1907.00
2026-05-11,Lidl Schweiz,Groceries,-46.44,CHF,1860.56
2026-05-11,SBB Ticket,Transportation,-42.92,CHF,1817.64
2026-05-13,Uber Eats Auszahlung,Income,167.98,CHF,1985.62
2026-05-13,Pathé Kino,Entertainment,-11.04,CHF,1974.58
2026-05-15,Kebab Haus,Food,-17.49,CHF,1957.09
2026-05-18,Uber Auszahlung,Income,193.16,CHF,2150.25
2026-05-18,Migros Take Away,Food,-12.28,CHF,2137.97
2026-05-18,Kebab Haus,Food,-11.56,CHF,2126.41
2026-05-18,SBB Ticket,Transportation,-40.39,CHF,2086.02
2026-05-19,Kebab Haus,Food,-18.55,CHF,2067.47
2026-05-19,Spotify Schweiz,Subscriptions,-6.68,CHF,2060.79
2026-05-22,Dominos Pizza,Food,-12.28,CHF,2048.51
2026-05-23,Uber Eats Auszahlung,Income,141.01,CHF,2189.52
2026-05-24,Uber Eats Auszahlung,Income,213.58,CHF,2403.10
2026-05-24,Auto Versicherung,Transportation,-68.65,CHF,2334.45
2026-05-24,Spotify Schweiz,Subscriptions,-12.94,CHF,2321.51
2026-05-26,Uber Eats Auszahlung,Income,171.21,CHF,2492.72
2026-05-26,Dominos Pizza,Food,-11.74,CHF,2480.98
2026-05-26,Migros,Groceries,-18.17,CHF,2462.81
2026-05-27,Bancomat Bezug,Misc,-55.34,CHF,2407.47
2026-05-28,WG-Zimmer Miete,Housing,-460.28,CHF,1947.19
2026-05-28,Kebab Haus,Food,-9.46,CHF,1937.73
2026-05-28,Bancomat Bezug,Misc,-20.31,CHF,1917.42
2026-05-30,Salt Mobile Rechnung,Phone/Utilities,-41.06,CHF,1876.36
2026-06-02,Wolt Auszahlung,Income,177.99,CHF,2054.35
2026-06-03,Uber Eats Auszahlung,Income,197.36,CHF,2251.71
2026-06-03,SBB Ticket,Transportation,-49.37,CHF,2202.34
2026-06-03,Steam Store,Entertainment,-14.13,CHF,2188.21
2026-06-04,Migros Take Away,Food,-13.31,CHF,2174.90
2026-06-04,Auto Versicherung,Transportation,-29.67,CHF,2145.23
2026-06-04,Steam Store,Entertainment,-21.29,CHF,2123.94
2026-06-05,Wolt Auszahlung,Income,61.36,CHF,2185.30
2026-06-06,Uber Eats Auszahlung,Income,126.59,CHF,2311.89
2026-06-07,Uber Eats Auszahlung,Income,200.09,CHF,2511.98
2026-06-07,Migros Take Away,Food,-19.84,CHF,2492.14
2026-06-09,Dominos Pizza,Food,-15.63,CHF,2476.51
2026-06-09,Bancomat Bezug,Misc,-52.74,CHF,2423.77
2026-06-10,Pathé Kino,Entertainment,-24.27,CHF,2399.50
2026-06-11,Dominos Pizza,Food,-17.40,CHF,2382.10
2026-06-11,Auto Versicherung,Transportation,-71.01,CHF,2311.09
2026-06-11,TWINT Transfer,Misc,-37.46,CHF,2273.63
2026-06-12,Migros Take Away,Food,-11.66,CHF,2261.97
2026-06-13,McDonald's Zürich,Food,-10.45,CHF,2251.52
2026-06-13,Lidl Schweiz,Groceries,-22.65,CHF,2228.87
2026-06-13,PlayStation Store,Subscriptions,-8.38,CHF,2220.49
2026-06-13,Hostel Barcelona,Travel,-128.42,CHF,2092.07
2026-06-15,Uber Auszahlung,Income,87.44,CHF,2179.51
2026-06-16,Migros Take Away,Food,-9.36,CHF,2170.15
2026-06-16,SBB Ticket,Transportation,-49.52,CHF,2120.63
2026-06-18,WG-Zimmer Miete,Housing,-540.92,CHF,1579.71
2026-06-19,Uber Auszahlung,Income,191.11,CHF,1770.82
2026-06-20,Uber Eats Auszahlung,Income,141.42,CHF,1912.24
2026-06-20,Migros Take Away,Food,-18.02,CHF,1894.22
2026-06-20,TWINT Transfer,Misc,-38.27,CHF,1855.95
2026-06-22,Pathé Kino,Entertainment,-35.83,CHF,1820.12
2026-06-23,Dominos Pizza,Food,-10.04,CHF,1810.08
2026-06-24,Salt Mobile Rechnung,Phone/Utilities,-41.37,CHF,1768.71
2026-06-26,Denner,Groceries,-47.24,CHF,1721.47
2026-06-27,Denner,Groceries,-42.27,CHF,1679.20
2026-06-29,Spotify Schweiz,Subscriptions,-14.01,CHF,1665.19
2026-06-29,Spotify Schweiz,Subscriptions,-6.09,CHF,1659.10
2026-06-30,Uber Auszahlung,Income,210.29,CHF,1869.39
2026-06-30,Coop Pronto,Food,-16.94,CHF,1852.45
2026-07-01,Uber Eats Auszahlung,Income,112.06,CHF,1964.51
2026-07-02,Bancomat Bezug,Misc,-32.20,CHF,1932.31
2026-07-03,Migros,Groceries,-32.81,CHF,1899.50
2026-07-05,SBB Ticket,Transportation,-23.17,CHF,1876.33
2026-07-06,Salt Mobile Rechnung,Phone/Utilities,-48.59,CHF,1827.74
2026-07-07,Uber Auszahlung,Income,138.78,CHF,1966.52
2026-07-07,Uber Auszahlung,Income,197.21,CHF,2163.73
2026-07-07,McDonald's Zürich,Food,-12.31,CHF,2151.42
2026-07-12,Uber Auszahlung,Income,75.84,CHF,2227.26
2026-07-12,Steam Store,Entertainment,-11.40,CHF,2215.86
2026-07-13,Uber Eats Auszahlung,Income,107.37,CHF,2323.23
2026-07-13,Dominos Pizza,Food,-12.03,CHF,2311.20
2026-07-13,Migrol Tankstelle,Transportation,-73.02,CHF,2238.18
2026-07-13,Netflix,Subscriptions,-8.23,CHF,2229.95
2026-07-16,Kebab Haus,Food,-19.85,CHF,2210.10
2026-07-19,McDonald's Zürich,Food,-19.69,CHF,2190.41
2026-07-19,Denner,Groceries,-30.14,CHF,2160.27
2026-07-19,SBB Ticket,Transportation,-75.45,CHF,2084.82
2026-07-21,Coop Pronto,Food,-19.60,CHF,2065.22
2026-07-21,Kebab Haus,Food,-8.25,CHF,2056.97
2026-07-21,Migros Take Away,Food,-17.35,CHF,2039.62
2026-07-21,Steam Store,Entertainment,-41.11,CHF,1998.51
2026-07-22,Uber Auszahlung,Income,203.45,CHF,2201.96
2026-07-22,Migros Take Away,Food,-12.67,CHF,2189.29
2026-07-22,Steam Store,Entertainment,-24.80,CHF,2164.49
2026-07-23,WG-Zimmer Miete,Housing,-497.70,CHF,1666.79
2026-07-24,Netflix,Subscriptions,-15.23,CHF,1651.56
2026-07-25,Dominos Pizza,Food,-8.88,CHF,1642.68
2026-07-25,TWINT Transfer,Misc,-63.05,CHF,1579.63
2026-07-26,Kebab Haus,Food,-11.24,CHF,1568.39
2026-07-26,PlayStation Store,Subscriptions,-14.38,CHF,1554.01
2026-07-26,Bancomat Bezug,Misc,-55.45,CHF,1498.56
2026-07-29,Wolt Auszahlung,Income,105.02,CHF,1603.58
