date,description,category,amount,currency,balance
2026-04-26,Yacht Unterhalt Monaco,Yacht,-11121.04,CHF,166734.76
2026-05-04,Family Office Verwaltungsgebühr,Family Office,-3769.14,CHF,162965.62
2026-05-08,Auktionshaus Sotheby's,Luxury Goods,-33969.43,CHF,128996.19
2026-05-08,Hausangestellte Lohn,Staff,-4706.93,CHF,124289.26
2026-05-13,Yacht Unterhalt Monaco,Yacht,-13635.38,CHF,110653.88
2026-05-28,Chalet Gstaad Unterhalt,Properties,-5004.00,CHF,105649.88
2026-06-15,Yacht Unterhalt Monaco,Yacht,-8624.46,CHF,97025.42
2026-06-17,Hausangestellte Lohn,Staff,-4998.04,CHF,92027.38
2026-06-20,Villa Côte d'Azur Unterhalt,Properties,-6080.75,CHF,85946.63
2026-06-28,Family Office Verwaltungsgebühr,Family Office,-4846.10,CHF,81100.53
2026-06-30,Lombard Odier Vermögensverwaltung,Private Banking,-4857.04,CHF,76243.49
2026-07-01,Dividende Holding AG,Income,11240.60,CHF,87484.09
2026-07-02,Hausangestellte Lohn,Staff,-3610.62,CHF,83873.47
2026-07-03,Kapitalgewinn Beteiligungsverkauf,Income,14226.98,CHF,98100.45
2026-07-05,Family Office Verwaltungsgebühr,Family Office,-4467.16,CHF,93633.29
2026-07-25,Chalet Gstaad Unterhalt,Properties,-7373.29,CHF,86260.00
2026-07-30,Lombard Odier Vermögensverwaltung,Private Banking,-3288.22,CHF,82971.78
2026-08-01,Family Office Verwaltungsgebühr,Family Office,-5476.05,CHF,77495.73
2026-08-03,Yacht Unterhalt Monaco,Yacht,-14657.15,CHF,62838.58
2026-08-07,Hausangestellte Lohn,Staff,-4615.24,CHF,58223.34
2026-08-13,Kapitalgewinn Beteiligungsverkauf,Income,48746.40,CHF,106969.74
2026-08-15,Luxushotel Cap Ferrat,Travel,-9817.81,CHF,97151.93
2026-08-26,Lombard Odier Vermögensverwaltung,Private Banking,-2309.74,CHF,94842.19
2026-09-04,Konsultationshonorar,Income,70444.65,CHF,165286.84
2026-09-14,Family Office Verwaltungsgebühr,Family Office,-3062.39,CHF,162224.45
2026-09-19,Yacht Unterhalt Monaco,Yacht,-10750.05,CHF,151474.40
2026-09-22,Konsultationshonorar,Income,13364.86,CHF,164839.26
2026-09-22,Lombard Odier Vermögensverwaltung,Private Banking,-2421.92,CHF,162417.34
2026-09-22,Auktionshaus Sotheby's,Luxury Goods,-28167.26,CHF,134250.08
2026-09-22,Hausangestellte Lohn,Staff,-4477.70,CHF,129772.38
