date,description,category,amount,currency,balance
2026-07-29,Familienstiftung Ausschüttung,Income,102299.80,CHF,2565320.33
2026-08-01,Luxusresort Malediven,Travel,-8630.77,CHF,2556689.56
2026-08-03,Yacht Crew & Unterhalt,Yacht,-26922.87,CHF,2529766.69
2026-08-06,Privatjet Betriebskosten,Private Jet,-17719.03,CHF,2512047.66
2026-08-15,Trust Distribution,Income,376499.78,CHF,2888547.44
2026-08-19,Villa Unterhalt Côte d'Azur,Properties,-18601.19,CHF,2869946.25
2026-08-22,Stiftung Spendenauszahlung,Philanthropy,-55964.31,CHF,2813981.94
2026-08-26,Hauspersonal Lohnliste,Staff,-20978.80,CHF,2793003.14
2026-08-27,Family Office Betriebskosten,Family Office,-13797.89,CHF,2779205.25
2026-09-06,Trust Distribution,Income,294661.85,CHF,3073867.10
2026-09-08,Hauspersonal Lohnliste,Staff,-15389.68,CHF,3058477.42
2026-09-13,Familienstiftung Ausschüttung,Income,465185.32,CHF,3523662.74
2026-09-17,Stiftung Spendenauszahlung,Philanthropy,-99568.55,CHF,3424094.19
2026-09-19,Anwesen Unterhalt St. Moritz,Properties,-5068.70,CHF,3419025.49
2026-09-21,Privatjet Betriebskosten,Private Jet,-26336.02,CHF,3392689.47
2026-09-22,Family Office Betriebskosten,Family Office,-17052.01,CHF,3375637.46
2026-09-22,Pictet Family Office Gebühr,Private Banking,-16315.65,CHF,3359321.81
