date,description,category,amount,currency,balance
2026-03-30,Steakhouse Zürich,Food,-84.97,CHF,31138.26
2026-04-01,Beizli Mittagessen,Food,-74.76,CHF,31063.50
2026-04-01,Hotel Tessin,Travel,-587.58,CHF,30475.92
2026-04-03,Kundenzahlung - Terrassenbau,Income,1825.75,CHF,32301.67
2026-04-03,Beizli Mittagessen,Food,-58.61,CHF,32243.06
2026-04-06,Kundenzahlung - Umbau Projekt,Income,5212.85,CHF,37455.91
2026-04-07,Werkzeugvermietung,Business Expense,-503.21,CHF,36952.70
2026-04-08,Hypothekarzins,Housing,-1600.00,CHF,35352.70
2026-04-08,Coop,Groceries,-163.46,CHF,35189.24
2026-04-10,Kundenzahlung - Terrassenbau,Income,3983.54,CHF,39172.78
2026-04-12,Bauhaus Material,Business Expense,-527.84,CHF,38644.94
2026-04-12,Bauhaus Material,Business Expense,-111.54,CHF,38533.40
2026-04-15,Werkzeugvermietung,Business Expense,-577.48,CHF,37955.92
2026-04-18,Migros,Groceries,-167.81,CHF,37788.11
2026-04-21,Betriebshaftpflichtversicherung,Insurance,-406.29,CHF,37381.82
2026-04-22,Migros,Groceries,-151.89,CHF,37229.93
2026-04-22,Migros,Groceries,-119.50,CHF,37110.43
2026-04-23,Swisscom Internet,Utilities,-69.22,CHF,37041.21
2026-04-24,Kundenzahlung - Reparaturauftrag,Income,3578.82,CHF,40620.03
2026-04-24,Steakhouse Zürich,Food,-69.07,CHF,40550.96
2026-04-26,Werkzeugvermietung,Business Expense,-238.83,CHF,40312.13
2026-04-29,Swisscom Internet,Utilities,-110.09,CHF,40202.04
2026-05-01,Betriebshaftpflichtversicherung,Insurance,-391.39,CHF,39810.65
2026-05-01,Swisscom Internet,Utilities,-116.00,CHF,39694.65
2026-05-02,Steakhouse Zürich,Food,-65.19,CHF,39629.46
2026-05-03,Kundenzahlung - Reparaturauftrag,Income,5252.23,CHF,44881.69
2026-05-07,Subunternehmer Zahlung,Business Expense,-276.15,CHF,44605.54
2026-05-10,Coop,Groceries,-138.77,CHF,44466.77
2026-05-11,Coop,Groceries,-89.86,CHF,44376.91
2026-05-13,Coop,Groceries,-168.94,CHF,44207.97
2026-05-13,EWZ Strom,Utilities,-64.16,CHF,44143.81
2026-05-14,Kundenzahlung - Reparaturauftrag,Income,1407.80,CHF,45551.61
2026-05-17,Beizli Mittagessen,Food,-64.54,CHF,45487.07
2026-05-20,Tankstelle Transporter,Business Expense,-690.56,CHF,44796.51
2026-05-24,Säule 3a Einzahlung,Retirement,-910.89,CHF,43885.62
2026-05-26,Kundenzahlung - Terrassenbau,Income,5840.03,CHF,49725.65
2026-05-26,Bauhaus Material,Business Expense,-471.61,CHF,49254.04
2026-05-27,Werkzeugvermietung,Business Expense,-61.22,CHF,49192.82
2026-05-27,Coop,Groceries,-82.98,CHF,49109.84
2026-05-29,Hypothekarzins,Housing,-1600.00,CHF,47509.84
2026-05-30,Hornbach Schweiz,Business Expense,-308.66,CHF,47201.18
2026-05-31,Steakhouse Zürich,Food,-28.96,CHF,47172.22
2026-06-01,Subunternehmer Zahlung,Business Expense,-156.74,CHF,47015.48
2026-06-01,Swisscom Internet,Utilities,-65.96,CHF,46949.52
2026-06-01,Steakhouse Zürich,Food,-57.62,CHF,46891.90
2026-06-02,Migros,Groceries,-78.45,CHF,46813.45
2026-06-03,Subunternehmer Zahlung,Business Expense,-572.53,CHF,46240.92
2026-06-04,Hypothekarzins,Housing,-1600.00,CHF,44640.92
2026-06-06,Werkzeugvermietung,Business Expense,-337.71,CHF,44303.21
2026-06-10,Beizli Mittagessen,Food,-56.71,CHF,44246.50
2026-06-13,Swisscom Internet,Utilities,-65.29,CHF,44181.21
2026-06-13,Beizli Mittagessen,Food,-38.26,CHF,44142.95
2026-06-15,Bauhaus Material,Business Expense,-316.89,CHF,43826.06
2026-06-17,Betriebshaftpflichtversicherung,Insurance,-479.57,CHF,43346.49
2026-06-19,Kundenzahlung - Umbau Projekt,Income,5423.53,CHF,48770.02
2026-06-20,Migros,Groceries,-94.22,CHF,48675.80
2026-06-23,Kundenzahlung - Terrassenbau,Income,3055.95,CHF,51731.75
2026-06-24,Hornbach Schweiz,Business Expense,-161.67,CHF,51570.08
2026-06-27,Kundenzahlung - Terrassenbau,Income,1696.06,CHF,53266.14
2026-06-28,Migros,Groceries,-120.59,CHF,53145.55
2026-06-29,Coop,Groceries,-95.56,CHF,53049.99
2026-07-01,Bauhaus Material,Business Expense,-69.12,CHF,52980.87
2026-07-01,Migros,Groceries,-96.32,CHF,52884.55
2026-07-01,Steakhouse Zürich,Food,-87.24,CHF,52797.31
2026-07-02,Säule 3a Einzahlung,Retirement,-1411.91,CHF,51385.40
2026-07-03,Krankenkasse Prämie,Insurance,-449.15,CHF,50936.25
2026-07-04,EWZ Strom,Utilities,-115.19,CHF,50821.06
2026-07-05,Tankstelle Transporter,Business Expense,-451.41,CHF,50369.65
2026-07-05,Hornbach Schweiz,Business Expense,-411.14,CHF,49958.51
2026-07-06,Migros,Groceries,-85.75,CHF,49872.76
2026-07-08,Hypothekarzins,Housing,-1600.00,CHF,48272.76
2026-07-11,Beizli Mittagessen,Food,-65.12,CHF,48207.64
2026-07-15,Autobahnvignette Frankreich,Travel,-551.12,CHF,47656.52
2026-07-16,Werkzeugvermietung,Business Expense,-480.65,CHF,47175.87
2026-07-16,Beizli Mittagessen,Food,-56.84,CHF,47119.03
2026-07-17,Hornbach Schweiz,Business Expense,-539.68,CHF,46579.35
2026-07-18,Coop,Groceries,-102.35,CHF,46477.00
2026-07-19,Kundenzahlung - Terrassenbau,Income,6463.41,CHF,52940.41
2026-07-23,Kundenzahlung - Umbau Projekt,Income,4720.01,CHF,57660.42
2026-07-23,Swisscom Internet,Utilities,-40.94,CHF,57619.48
2026-07-24,Kundenzahlung - Reparaturauftrag,Income,4917.91,CHF,62537.39
2026-07-31,Coop,Groceries,-158.24,CHF,62379.15
2026-08-01,Werkzeugvermietung,Business Expense,-221.17,CHF,62157.98
2026-08-01,Coop,Groceries,-103.53,CHF,62054.45
2026-08-03,Coop,Groceries,-96.42,CHF,61958.03
2026-08-03,Betriebshaftpflichtversicherung,Insurance,-469.23,CHF,61488.80
2026-08-03,EWZ Strom,Utilities,-71.43,CHF,61417.37
2026-08-03,Steakhouse Zürich,Food,-38.01,CHF,61379.36
2026-08-07,Steakhouse Zürich,Food,-54.88,CHF,61324.48
2026-08-08,Coop,Groceries,-120.47,CHF,61204.01
2026-08-11,Subunternehmer Zahlung,Business Expense,-225.99,CHF,60978.02
2026-08-12,Kundenzahlung - Terrassenbau,Income,1319.58,CHF,62297.60
2026-08-12,Kundenzahlung - Umbau Projekt,Income,2090.66,CHF,64388.26
2026-08-12,Swisscom Internet,Utilities,-114.03,CHF,64274.23
2026-08-14,Säule 3a Einzahlung,Retirement,-843.66,CHF,63430.57
2026-08-16,Coop,Groceries,-97.89,CHF,63332.68
2026-08-17,Tankstelle Transporter,Business Expense,-213.95,CHF,63118.73
2026-08-23,Kundenzahlung - Reparaturauftrag,Income,3244.69,CHF,66363.42
2026-08-26,Hypothekarzins,Housing,-1600.00,CHF,64763.42
2026-08-27,Werkzeugvermietung,Business Expense,-143.89,CHF,64619.53
2026-08-28,Hornbach Schweiz,Business Expense,-184.68,CHF,64434.85
2026-08-30,Steakhouse Zürich,Food,-45.92,CHF,64388.93
2026-09-02,Kundenzahlung - Terrassenbau,Income,2356.50,CHF,66745.43
2026-09-03,Coop,Groceries,-128.56,CHF,66616.87
2026-09-05,Kundenzahlung - Terrassenbau,Income,5113.33,CHF,71730.20
2026-09-05,Tankstelle Transporter,Business Expense,-400.37,CHF,71329.83
2026-09-07,Krankenkasse Prämie,Insurance,-346.15,CHF,70983.68
2026-09-09,Swisscom Internet,Utilities,-48.14,CHF,70935.54
2026-09-10,Coop,Groceries,-100.42,CHF,70835.12
2026-09-11,Steakhouse Zürich,Food,-70.28,CHF,70764.84
2026-09-13,Kundenzahlung - Terrassenbau,Income,6059.13,CHF,76823.97
2026-09-14,Tankstelle Transporter,Business Expense,-589.37,CHF,76234.60
2026-09-17,Subunternehmer Zahlung,Business Expense,-71.97,CHF,76162.63
2026-09-19,Coop,Groceries,-74.17,CHF,76088.46
2026-09-21,Hypothekarzins,Housing,-1600.00,CHF,74488.46
2026-09-21,EWZ Strom,Utilities,-114.85,CHF,74373.61
2026-09-22,Tankstelle Transporter,Business Expense,-433.34,CHF,73940.27
2026-09-22,Bauhaus Material,Business Expense,-177.19,CHF,73763.08
2026-09-22,Migros,Groceries,-159.28,CHF,73603.80
2026-09-22,Säule 3a Einzahlung,Retirement,-1476.30,CHF,72127.50
2026-09-22,Beizli Mittagessen,Food,-47.75,CHF,72079.75
2026-09-22,Beizli Mittagessen,Food,-40.45,CHF,72039.30
